id_master,c1,c2,stim,category1,category2,relation,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
2082,cup,cake,cupcake,0,0,3,1,8,9,7,3,4,1,yes,71.028572,46.588234,81.735291,0,6,20,4,20,Positive,Neutral,Neutral,0.54121357,0.37945753,0.42222646,0.17360106,0.13863367,0.1546329,3.1175706,3.9039116,3.49999,FALSE,FALSE,FALSE,1,1,1,pc,5.74,1002,36081,1,0,1,1,1,1,1,1,1,1,1,1,0.43,0.06,0.02,2.2253001,,,,704.45,651.69,0.75169098,0.68519902,0.48274499,4670.1,3084.6,6.9000001,6.2399998,7.5,5,5,4.81,4.8000002,3.9030001,5.2670002,3.517143423870320,3.4208,3.3615,12262,122.62,2807,28.07
2601,eye,lash,eyelash,3,3,19,1,9,3,7,3,4,1,yes,54.142857,80.542854,42.828571,0,32,3,22,3,Positive,Positive,Positive,0.39635709,0.48665193,0.37452766,0.35563472,0.24719562,0.36253598,1.1145061,1.6034148,1.0932903,FALSE,FALSE,FALSE,1,1,1,el,12.4,849735,10638536,1,1,1,1,1,1,1,1,1,0,1,1,0.09,0.29,-0.06,1.6532,27,0.27000001,573.435897435897,656.3200000000000,659.78003,0.771258,0.63771302,0.70176899,506.1,3504.9,5.4499998,6.25,4.7199998,5,4.9,3.79,5.0700002,4.9060001,3.8329999,2.945046655919800,3.756,1.9345,9575,95.75,161,1.61
2333,door,step,doorstep,0,0,19,1,29,4,8,4,4,1,yes,72.108109,79.24324,78.37838,0,34,5,20,5,Negative,Negative,Positive,0.27198267,0.31352156,0.39926893,0.49772802,0.36611092,0.21348979,0.54644835,0.74289691,1.2739844,FALSE,FALSE,FALSE,1,1,1,rs,12.5,418153,7264827,1,1,1,0,1,1,1,1,1,0,1,1,0.22,0.33,0.12,2.2379999,679,6.79,561.742857142857,765.3,611.53998,0.66118902,0.686768,0.814731,1511,4955.9,5.3000002,5.3000002,5.5999999,5,4.81,4.54,,5.0650001,3.8440001,3.529880245273260,4.1731,3.7820001,25365,253.64999,8826,88.260002
7595,straw,berry,strawberry,0,1,16,1,5,60,10,5,5,1,yes,32.136364,6.5,96.522728,0,6,64,5,64,Positive,Negative,Positive,0.48144093,0.19877943,0.62073785,0.2061636,0.52209491,0.22448547,2.3352373,0.92213297,2.1446419,FALSE,FALSE,FALSE,1,1,1,wb,6.89,2805,81807,1,0,1,0,1,1,1,1,1,0,1,1,0.21,0.23,0.17,2.4518001,,,,783.09,683.78998,0.93949401,0.80538303,0.65025198,8004.5,8160.2,7.25,5.79,,5,4.77,4.93,,2.806,4.7189999,3.74362057766875,2.5037999,2.2528999,1438,14.38,471,4.71
5974,pop,corn,popcorn,5,1,20,1,9,2,7,3,4,1,yes,74.655174,77.333336,84.814812,0,5,4,3,4,Neutral,Neutral,Positive,0.32938191,0.34856534,0.49483234,0.28642955,0.21902411,0.1047511,1.1499579,1.5038614,3.1444244,FALSE,FALSE,FALSE,1,1,1,pc,5.74,1002,36081,1,1,1,1,1,0,1,1,1,1,1,1,0.14,0.32,0.24,2.6684,82,0.81999999,566.21052631579,621.0600000000000,588.27002,0.77000499,0.67276597,0.59718001,15578.7,9710.5,7.21,6.0500002,5.9499998,5,4.22,4.96,5.79,3.9059999,4.6880002,3.96022005883446,3.5367999,2.8608999,3573,35.73,1197,11.97
541,belly,button,bellybutton,1,0,19,1,2,1,11,5,6,1,yes,77.08696,92.347824,33.347828,0,5,1,3,1,Positive,Positive,Negative,0.39635709,0.60168052,0.23735836,0.35563472,0.17963542,0.48925993,1.1145061,2.2064528,0.81011558,FALSE,FALSE,FALSE,1,1,1,yb,8.220000000000000,78167,590382,1,0,0,0,1,1,1,1,1,1,1,1,0.16,0.05,0.05,1.5315,,,,,,0.62556499,0.66303903,0.84885198,,,5.5999999,4.2600002,5.4699998,5,4.8,4.96,,,,2.823313059186720,2.9003999,3.1589999,857,8.5699997,1694,16.940001
8292,video,cassette,videocassette,0,0,10,1,7,2,13,5,8,1,yes,82.045456,90.13636,80.909088,0,8,2,4,2,Positive,Positive,Positive,0.39635709,0.40201926,0.44327629,0.35563472,0.29679674,0.33733955,1.1145061,1.3354496,1.17495,FALSE,FALSE,FALSE,1,1,1,oc,11.2,109659,1590161,1,0,0,0,1,1,1,1,1,1,1,1,0.49,0.16,0.1,0.90310001,,,,,,0.57883698,0.44332299,0.46289799,,,,6.4000001,5.4200001,5,4.67,4.6,,,,2.194924129136400,3.3234999,1.9730999,,,761,7.6100001
4288,hot,dog,hotdog,4,1,18,1,16,4,6,3,3,1,yes,34.67857,44.5,9.6428576,0,21,12,12,12,Positive,Positive,Positive,0.39635709,0.50404781,0.54090917,0.35563472,0.17501535,0.33964249,1.1145061,2.264699,1.1669832,FALSE,FALSE,FALSE,1,1,1,td,7.32,882,22253,1,0,0,0,1,1,0,1,1,1,1,1,0.1,0.1,0.14,1.3221999,,,,,,0.62761098,0.64005798,0.63876402,,,6.21,5.9499998,6.9200001,5,4.31,4.85,,,,2.614053436878380,3.9860001,3.9928,9096,90.959999,8079,80.790001
3408,gold,finch,goldfinch,4,1,2,1,15,2,9,4,5,1,yes,45.325001,53.724998,63.700001,0,18,4,13,4,Positive,Positive,Positive,0.39635709,0.49435246,0.39635709,0.35563472,0.34776181,0.35563472,1.1145061,1.1397372,1.1145061,FALSE,FALSE,FALSE,1,1,1,df,7.46,3155,34332,1,1,1,0,1,1,1,1,1,0,1,1,0.02,0.18,-0.04,0.47710001,6,0.059999999,773.5,764.0600000000000,704.35999,0.85267001,0.88919598,0.60321301,,,,7.1900001,4.9499998,5,4.81,4.3,,3.0940001,3.5999999,1.768955396864120,3.605,2.3139,7792,77.919998,297,2.97
136,angel,fish,angelfish,2,1,16,1,2,47,9,5,4,1,yes,52.916668,27.875,92.458336,0,1,133,1,133,Positive,Positive,Positive,0.39635709,0.55066586,0.52156067,0.35563472,0.28097299,0.13792123,1.1145061,1.4106591,2.8737931,FALSE,FALSE,FALSE,1,1,1,lf,10,77010,1492744,1,0,0,0,1,1,1,1,1,1,1,1,0.06,0,0.33,0.77819997,,,,,,0.85848403,0.73252398,0.49452201,,,,7.6700001,6.3699999,5,3.82,5,,,,2.069985392528100,3.6013,3.6293001,1517,15.17,10894,108.94
5610,panty,hose,pantyhose,,,,1,3,1,9,5,4,1,yes,42.759998,64.800003,28.799999,0,3,2,2,1,Positive,Positive,Negative,0.39635709,0.39635709,0.20339367,0.35563472,0.35563472,0.53206694,1.1145061,1.1145061,0.74493837,FALSE,FALSE,FALSE,1,0,1,yh,6.24,1257,6052,1,0,0,0,0,1,1,0,1,1,1,1,0.11,,,1.9445,,,,,,0.55888498,0.54635102,0.76368201,,,5.5,5.7399998,5,5,4.59,4.87,,,,3.236316814294630,1.7323999,2.6149001,11,0.11,318,3.1800001
5109,meat,loaf,meatloaf,1,0,6,1,6,2,8,4,4,1,yes,85.25,94.785713,78.14286,0,6,2,4,2,Positive,Neutral,Neutral,0.55256766,0.32523203,0.37945598,0.19968088,0.22803481,0.084033594,2.7672536,2.4231725,6.5755568,FALSE,FALSE,FALSE,1,1,1,tl,10.7,148322,1808483,1,0,0,0,1,1,1,1,1,1,1,1,0.46,,,2.0792,,,,,,0.55042499,0.56155801,0.591838,,,5.1599998,6.9499998,5.8899999,5,4.9,4.79,,,,3.371015388192090,3.3477001,2.3598001,3600,36,433,4.3299999
1381,cell,phone,cellphone,0,0,10,1,3,9,9,4,5,1,yes,65.925926,48.074074,95.259262,0,3,4,2,4,Negative,Positive,Negative,0.31271604,0.35684511,0.17716056,0.37373957,0.32685006,0.53919059,0.83672178,0.95675689,0.5799731,FALSE,FALSE,FALSE,1,1,1,lp,9.5,59502,903674,1,0,0,0,1,1,1,1,1,1,1,1,0,,,2.1987,,,,,,0.31988299,0.461923,0.32177901,,,,4.3600001,6.25,5,4.44,4.86,,,,3.490491229098880,3.4428999,4.1385002,5518,55.18,8126,81.260002
3601,guard,rail,guardrail,5,0,19,1,3,3,9,5,4,1,yes,74.85714,76.10714,83.571426,0,6,2,3,2,Positive,Neutral,Negative,0.39635709,0.3051475,0.30972809,0.35563472,0.21659273,0.42439002,1.1145061,1.8299649,0.93394536,FALSE,FALSE,FALSE,1,1,1,dr,10.7,146139,2160279,1,1,1,1,1,1,1,1,1,1,1,1,0.26,0.08,0.19,1.1761,3,0.029999999,966.444444444444,964.75,784.23999,0.78763998,0.71871501,0.71622699,,,,5.71,5.0999999,5,4.04,4.9,5,3.9330001,3.2409999,2.467925401200140,3.4726,2.3692,3056,30.559999,3974,39.740002
7177,snow,suit,snowsuit,1,0,19,1,15,1,8,4,4,1,yes,84.928574,72.678574,74.035713,0,39,10,22,10,Positive,Positive,Negative,0.39635709,0.58157903,0.30531254,0.35563472,0.14364773,0.38343567,1.1145061,2.7592297,1.033699,FALSE,FALSE,FALSE,1,1,1,ws,10,38561,775910,1,0,0,0,1,1,1,1,1,1,1,1,0.13,0.52,0.12,0.84509999,,,,,,0.81866902,0.57716399,0.59502298,,,,6.7600002,5.71,5,4.85,4.97,,,,2.136932182158720,3.2040999,3.5441,3536,35.360001,5043,50.43
7728,swallow,tail,swallowtail,1,3,16,1,3,23,11,7,4,1,yes,30.52,21.48,39.080002,0,3,36,2,36,Positive,Negative,Negative,0.39635709,0.40378019,0.33426714,0.35563472,0.45118433,0.42361173,1.1145061,0.87848151,0.93566126,FALSE,FALSE,FALSE,1,1,1,wt,7.87,1026,20860,1,0,0,0,1,0,1,1,1,1,1,1,0.2,0.1,0.11,0.60210001,,,,,,0.84988898,0.73139101,0.770028,,,,5.5999999,5.3000002,5,3.89,4.96,,,,1.893894133472420,2.8129001,3.0864,818,8.1800003,2686,26.860001
4245,horse,fly,horsefly,1,1,19,1,7,6,8,5,3,1,yes,37.435898,17.897436,88.025642,0,36,27,28,27,Positive,Neutral,Positive,0.39635709,0.31804091,0.43936697,0.35563472,0.27403805,0.22702578,1.1145061,1.4463578,1.7458682,FALSE,FALSE,FALSE,1,1,1,ef,11.2,124888,2133392,1,1,1,0,1,1,1,1,1,0,1,1,0.1,-0.05,0.06,0.77819997,6,0.059999999,733.357142857143,870.1900000000000,637.46002,0.80331802,0.728118,0.676992,5.5,8.5,,6,6.4400001,4.97,5,4.64,,2.5309999,4.5,2.069985392528100,3.6756001,3.6371,7761,77.610001,3811,38.110001
4491,jock,strap,jockstrap,2,0,14,1,1,2,9,4,5,2,yes,67.620689,52.379311,74.931038,0,2,3,1,3,Positive,Neutral,Negative,0.39635709,0.32061139,0.19524157,0.35563472,0.32419458,0.71480912,1.1145061,1.2225901,0.55449361,FALSE,FALSE,FALSE,1,1,1,ks,10.5,117618,1793723,1,1,1,0,1,0,1,1,1,1,1,1,0.14,,,1.3617001,15,0.15000001,709.206896551724,815,743.75,0.76039201,0.701132,0.67919397,39.3,30.6,3.5,,5.0999999,4.97,3.65,4.79,,3.375,3.467,2.653561978162050,2.6609001,2.4216001,,,442,4.4200001
4492,jocks,trap,jockstrap,,,,2,2,8,9,5,4,2,no,32.535713,53.857143,17.821428,0,0,8,0,8,Positive,Positive,Negative,0.39635709,0.39635709,0.24904698,0.35563472,0.35563472,0.43871495,1.1145061,1.1145061,0.90345013,FALSE,FALSE,FALSE,1,0,1,st,13.2,1317239,24156386,1,1,1,0,0,0,0,1,1,1,1,1,0,,,1.3617001,15,0.15000001,709.206896551724,815,743.75,,,0.77230698,39.3,30.6,3.5,,3.3199999,4.97,,4.3,,3.375,3.467,2.653561978162050,1.7782,3.0853,,,1698,16.98
1441,check,book,checkbook,0,0,10,1,2,23,9,5,4,1,yes,66.224998,71,83.300003,0,15,31,8,31,Negative,Positive,Negative,0.32795116,0.61912715,0.3067174,0.37915573,0.13843548,0.4179844,0.86495107,2.3689821,0.78460145,FALSE,FALSE,FALSE,1,1,1,kb,6.78,919,9613,1,1,1,0,1,0,1,1,1,1,1,1,0.08,0.6900000000000000,0.05,2.0827999,1,0.0099999998,700.83870967742,660.88,622.07001,0.82151002,0.54274201,0.74079901,533.5,43.3,5,6.5,6.9000001,4.97,4.11,4.9,,4.0310001,4.29,3.37461951246091,4.1532001,3.9554999,7289,72.889999,24824,248.24001
2317,door,knob,doorknob,0,0,17,1,8,1,8,4,4,1,yes,86,91.900002,91.599998,0,34,1,20,1,Positive,Negative,Negative,0.39635709,0.31352156,0.18238983,0.35563472,0.36611092,0.61197132,1.1145061,1.0826148,0.64767265,FALSE,FALSE,FALSE,1,1,1,rk,11.4,117929,2648350,1,1,1,0,1,1,1,1,1,1,1,1,0.37,0.21,0.34,1.9395,34,0.34,698.916666666667,744.85,661.96002,0.680673,0.49009001,0.57999003,324.3,84.10000000000000,4.9000001,5.3000002,5.4000001,4.97,4.81,4.75,,4.9060001,5.5630002,3.231353394763080,4.1731,2.1004,25365,253.64999,281,2.8099999
2550,egg,plant,eggplant,1,1,15,1,8,2,8,3,5,1,yes,45.289474,15.289474,84.789474,0,14,4,9,4,Positive,Neutral,Neutral,0.47997135,0.30344048,0.32283583,0.23041916,0.10518605,0.28414261,2.0830357,4.5630703,1.6891917,FALSE,FALSE,FALSE,1,1,1,gp,5.28,422,1868,1,1,1,0,1,1,1,1,1,1,1,1,0.07,0.05,0.03,1.7559,3,0.029999999,685.823529411765,634.88,667.52002,0.86865401,0.61847299,0.75046402,1053.3,104.4,5.52,6.0500002,7.0500002,4.97,4.97,4.76,,1.75,5.1999998,3.047708997816950,3.1235001,3.1489,2516,25.16,8164,81.639999
304,bag,pipe,bagpipe,0,0,15,1,1,1,7,3,4,1,yes,60.270271,64.783783,64.675674,0,5,11,3,11,Positive,Negative,Negative,0.39635709,0.25519705,0.27908072,0.35563472,0.43662754,0.39732495,1.1145061,0.90776932,0.99756408,FALSE,FALSE,FALSE,1,1,1,gp,5.28,422,1868,1,1,1,1,1,1,1,1,1,1,1,1,0.2,0.07,0.07,1.2041,24,0.23999999,653.2222222222220,759.61,712.91998,0.707663,0.99337298,0.65815598,75.8,168.1,,5.0999999,4.75,4.97,4.9,4.88,4.46,3.645,4.1999998,2.495954124800380,3.681,2.9956,5338,53.380001,2522,25.219999
719,blue,bird,bluebird,4,1,2,1,5,34,8,4,4,1,yes,83.179489,88.564102,94.46154,0,36,49,24,49,Positive,Positive,Positive,0.39635709,0.40606007,0.48892498,0.35563472,0.23270467,0.15755469,1.1145061,1.7032623,2.5156794,FALSE,FALSE,FALSE,1,1,1,eb,10.2,38051,523411,1,1,1,0,1,1,1,1,1,1,1,1,0.16,0.12,0.5600000000000000,1.6021,58,0.57999998,641.617647058824,683.58,673.10999,0.73783898,0.73770398,0.76522899,238.4,275.1,7.25,6.3699999,6.7199998,4.97,3.76,5,,4.0320001,5.355,2.893894133472420,3.7179,3.3652999,10476,104.76,3955,39.549999
188,ash,tray,ashtray,0,0,10,1,8,2,7,3,4,1,yes,86.513512,83.918922,92.162163,0,6,2,4,2,Positive,Neutral,Negative,0.39635709,0.2304323,0.22968945,0.35563472,0.27032459,0.54157543,1.1145061,1.4662266,0.73185945,FALSE,FALSE,FALSE,1,1,1,ht,11.2,466036,6333247,1,1,1,0,1,0,1,1,1,1,1,1,0.08,0.13,0.29,2.2227001,232,2.3199999,644.605263157895,716.43,665.41998,0.781555,0.60847402,0.60866398,492.4,815.1,3.55,,5,4.97,4.96,4.74,,4.5939999,4.8330002,3.514550613292040,2.6721001,2.6138,1263,12.63,1439,14.39
3935,head,light,headlight,3,0,5,1,24,6,9,4,5,1,yes,67.135132,48.351353,91.297295,0,73,27,45,27,Positive,Negative,Negative,0.39635709,0.26069468,0.37489834,0.35563472,0.42028478,0.51551467,1.1145061,0.94306791,0.76885706,FALSE,FALSE,FALSE,1,1,1,dl,9.76,34118,581491,1,1,1,1,1,1,1,1,1,1,1,1,0.11,0.06,0.22,1.5798,26,0.25999999,571.102564102564,663.03,670.26001,0.77135098,0.76314199,0.51091498,1341.1,1355.9,5.29,5.75,6.6999998,4.97,4.75,4.21,4.6700001,3.194,4.9029999,2.87161773876127,4.2775998,3.9256001,37906,379.06,21605,216.05
8100,tooth,paste,toothpaste,1,0,10,1,3,2,10,5,5,1,yes,73.954544,82.61364,82.61364,0,10,2,6,2,Positive,Positive,Neutral,0.4310289,0.43597543,0.30832896,0.20443836,0.37831458,0.19747148,2.1083562,1.1393399,2.18274,FALSE,FALSE,FALSE,1,1,1,hp,5.91,482,3916,1,1,1,0,1,1,1,1,1,1,1,1,0.31,0.41,0.42,2.2068,211,2.1099999,546.475,641.54,688,0.83234698,0.62640297,0.78819299,1896.5,2814.6,5.1500001,5.29,4.9499998,4.97,4.89,4.45,,5.5479999,3.8280001,3.498660018176310,2.8406999,1.9445,649,6.4899998,456,4.5599999
5279,motor,cycle,motorcycle,0,0,4,1,13,4,10,5,5,1,yes,73.86364,85.11364,73.340912,0,20,1,12,1,Neutral,Negative,Indeterminate,0.32546973,0.16352734,0.32983413,0.27916998,0.68489301,0.34258792,1.1658479,0.47521251,0.95003271,FALSE,FALSE,FALSE,1,1,1,rc,11.2,55437,877205,1,0,1,0,1,1,1,1,1,1,1,1,0.18,0.25,0.08,2.6589999,,,,683.5600000000000,633.39001,0.73156101,0.61136198,0.71547002,7028.8,3125.3,5.75,5.9000001,5.5500002,4.97,4.84,3.64,,4.6880002,3.813,3.950798984808900,2.8274,2.4786,4729,47.290001,3248,32.48
609,black,berry,blackberry,4,1,2,1,2,47,10,5,5,1,yes,75.081078,81.864868,90.189186,0,49,64,33,64,Neutral,Positive,Positive,0.2274612,0.40713266,0.62073785,0.29947615,0.28405061,0.22448547,0.75953031,0.80077702,1.0132558,FALSE,FALSE,FALSE,1,1,1,kb,6.78,919,9613,1,0,1,0,1,1,1,1,1,0,1,1,0.06,0.16,0.37,1.5911,,,,721.58,635.69,0.82675201,0.90432698,0.74149603,878.8,3412.3,6.75,5.4000001,,4.97,3.76,4.93,,3.2579999,5.3130002,2.882898749170960,3.9328001,2.2528999,24901,249.00999,471,4.71
403,basket,ball,basketball,0,7,4,1,1,21,10,6,4,1,yes,66.567566,58.756756,88.918922,0,4,41,3,41,Positive,Positive,Negative,0.58063489,0.49192929,0.4078092,0.18454164,0.28525764,0.43286002,3.1463625,2.0354753,1.3413918,FALSE,FALSE,FALSE,1,1,1,tb,8.43,5582,244348,1,0,1,1,1,1,1,1,1,1,1,1,0.52,0.44,0.54,3.0381999,,,,602.74,590.66998,0.70381498,0.82220697,0.48324299,55019.4,3791,5.8499999,5.6399999,6.3000002,4.97,5,5,5.6399999,4.2810001,5.5999999,4.330056780513180,2.8280001,3.7286999,1351,13.51,7573,75.730003
5158,milks,hake,milkshake,,,,2,2,4,9,5,4,2,no,22.225807,72.129036,5.516129,0,0,0,0,0,Positive,Positive,Positive,0.48158079,0.39635709,0.39635709,0.2384737,0.35563472,0.35563472,2.0194294,1.3541445,1.3541445,FALSE,FALSE,FALSE,1,0,1,sh,12,586601,8870970,1,1,1,0,1,0,0,1,0,0,1,1,,0.2,,1.6335,11,0.11,547.3,699.15,657.92999,,,0.88919502,2265.6,5589.3,7,6.7399998,,4.97,,3.83,,5,4.0630002,2.925302597724050,1,0.47710001,32,0.31999999,22,0.22
5159,milk,shake,milkshake,1,0,6,1,9,4,9,4,5,2,yes,66.400002,89.466667,54.400002,0,12,4,8,4,Positive,Neutral,Negative,0.48158079,0.33300212,0.3703483,0.2384737,0.22227518,0.43723956,2.0194294,2.1665971,1.1014118,FALSE,FALSE,FALSE,1,1,1,ks,10.5,117618,1793723,1,1,1,0,1,1,1,1,1,0,1,1,0.27,0.24,0.03,1.6335,11,0.11,547.3,699.15,657.92999,0.65502602,0.57812202,0.70890898,2265.6,5589.3,7,6.7399998,4.5,4.97,4.92,4.07,,5,4.0630002,2.925302597724050,3.3364999,3.3058,4867,48.669998,1571,15.71
1469,cheese,cake,cheesecake,0,0,6,1,8,14,10,6,4,1,yes,75.081078,58.783783,86.513512,0,9,20,6,20,Positive,Neutral,Neutral,0.49419031,0.41883346,0.42222646,0.19299525,0.10917282,0.1546329,2.5606346,4.526679,3.1958938,FALSE,FALSE,FALSE,1,1,1,ec,12.4,327286,5493910,1,1,1,0,1,1,1,1,1,1,1,1,0.48,0.04,0.04,2.0755,71,0.70999998,615.736842105263,668.85,728.29999,0.57578999,0.56710702,0.443515,7395.2,6331.3,7.5999999,7.21,7.5,4.97,4.7,4.81,,5.0939999,5.5479999,3.36738110353699,3.2993,3.3615,2589,25.889999,2807,28.07
7642,suit,case,suitcase,0,0,10,1,1,8,8,4,4,1,yes,62.135136,41.162163,89.24324,0,2,15,1,15,Positive,Negative,Negative,0.4148412,0.30531254,0.19985546,0.32025445,0.38343567,0.54958695,1.2953488,1.0819056,0.75482363,FALSE,FALSE,FALSE,1,1,1,tc,9.81,75933,1945869,1,1,1,0,1,1,1,1,1,1,1,1,0.33,0.46,0.11,2.8350999,585,5.8499999,613.243243243243,720.13,734.92999,0.71012098,0.70779002,0.66651702,2316.8,6757.6,5.25,5.71,5.3000002,4.97,4.97,3.93,,3.355,4.2329998,4.126890243864580,3.5441,4.1585002,5043,50.43,43284,432.84
439,beach,ball,beachball,1,7,5,1,7,12,9,5,4,1,yes,93.629631,77.296295,95.222221,0,7,41,5,41,Positive,Positive,Negative,0.39635709,0.56659937,0.4078092,0.35563472,0.16512528,0.43286002,1.1145061,2.4003417,0.91567034,FALSE,FALSE,FALSE,0,1,1,hb,8.200000000000000,5851,96797,0,0,0,0,1,1,1,1,1,1,1,1,0.03,,,,,,,,,0.75360501,0.82882601,0.617221,,,,7.1500001,6.3000002,4.97,4.79,5,,,,,3.4607,3.7286999,3849,38.490002,7573,75.730003
1413,chalk,board,chalkboard,0,0,10,1,1,22,10,5,5,1,yes,91.884613,91.846153,95.96154,0,4,76,3,76,Positive,Positive,Negative,0.49664766,0.55592722,0.34488052,0.20899332,0.2749241,0.39455491,2.3763807,1.8064901,1.2587543,FALSE,FALSE,FALSE,1,1,1,kb,6.78,919,9613,1,0,0,0,1,1,1,1,1,1,1,1,0.26,0.23,0.25,1.1138999,,,,,,0.88637298,0.74433398,0.87322998,,,,5,5.3800001,4.97,4.9,4.57,,,,2.405777494451300,2.2648001,3.5149,932,9.3199997,13828,138.28
7891,tea,kettle,teakettle,0,0,10,1,11,1,9,3,6,1,yes,81,82.891891,90.675674,0,24,1,13,1,Positive,Positive,Negative,0.39635709,0.46844268,0.34509844,0.35563472,0.24704553,0.42985585,1.1145061,1.6043888,0.92206979,FALSE,FALSE,FALSE,1,1,1,ak,11,314278,5499105,1,0,1,0,1,1,1,1,1,1,1,1,0.44,0.17,0.25,0.90310001,,,,888.47,949.65002,0.532098,0.76325202,0.767878,,,,6.7600002,5.7800002,4.97,4.69,4.75,,4.5939999,4.5,2.194924129136400,3.4758,2.1584001,8619,86.190002,925,9.25
7169,snow,plow,snowplow,1,0,10,1,5,1,8,4,4,1,yes,88.625,90.958336,91.375,0,39,1,22,1,Positive,Positive,Positive,0.39635709,0.58157903,0.57026005,0.35563472,0.14364773,0.23816127,1.1145061,2.7592297,1.6642382,FALSE,FALSE,FALSE,1,1,1,wp,5.53,514,1261,1,0,0,0,1,1,1,1,1,1,1,1,0.11,0.35,0.15,1.3221999,,,,,,0.67599601,0.77307999,0.77483898,,,5.0500002,6.7600002,5.1500001,4.97,4.85,4.46,,,,2.614053436878380,3.2040999,1.9868,3536,35.360001,,
961,bread,stick,breadstick,0,7,6,1,5,2,10,5,5,2,yes,91.677422,95.741936,77.096771,0,17,21,10,21,Positive,Positive,Negative,0.39635709,0.43990076,0.21838062,0.35563472,0.19631252,0.47683659,1.1145061,2.0190108,0.83122206,FALSE,FALSE,FALSE,0,1,1,ds,11,137835,4038708,0,0,0,0,1,1,1,1,1,0,1,1,0.16,,,,,,,,,0.79143202,0.75651902,0.65577698,,,,6.4699998,5.0999999,4.97,4.92,4.59,,,,,3.1602001,3.6949999,3770,37.700001,4357,43.57
960,breads,tick,breadstick,,,,2,1,5,10,6,4,2,no,,,,0,0,2,0,2,Positive,Positive,Positive,0.39635709,0.39635709,0.48458314,0.35563472,0.35563472,0.28051206,1.1145061,1.1145061,1.412977,FALSE,FALSE,FALSE,0,0,1,st,13.2,1317239,24156386,0,0,0,0,0,0,0,1,1,1,1,1,-0.02,,,,,,,,,,,0.74937099,,,,6.4699998,2.7,4.97,,4.57,,,,,0.90310001,2.5694001,,,607,6.0700002
7982,thumb,tack,thumbtack,3,0,10,1,6,1,9,5,4,1,yes,50.25,48.625,75.925003,0,10,4,7,4,Positive,Negative,Positive,0.39635709,0.31768557,0.39137214,0.35563472,0.35736927,0.38176546,1.1145061,1.1090968,1.0382215,FALSE,FALSE,FALSE,1,1,1,bt,8.52,7757,82853,1,0,1,0,1,1,1,1,1,1,1,1,0.2,0.11,0.12,1,,,,873.39,698.57001,0.88987797,0.74220401,0.839472,39.3,2.5,,5.5,4.5,4.96,4.96,4.5,,3.5940001,3.733,2.29183414214446,2.7809999,2.0374,1145,11.45,528,5.2800002
1995,crawls,pace,crawlspace,,,,1,1,6,10,6,4,2,no,18.241379,76.793106,7.5862069,0,0,0,0,0,Positive,Positive,Positive,0.39635709,0.39635709,0.5741263,0.35563472,0.35563472,0.24556226,1.1145061,1.1145061,1.6140798,FALSE,FALSE,FALSE,1,0,1,sp,11.3,151421,2718843,1,0,1,0,1,0,0,1,1,1,1,1,0.07,,,1.1461,,,,983.67,852.88,,,0.85786599,77.7,5.1,,3.8,5,4.96,,3.11,,3.7420001,3.0999999,2.437962177822700,1.7243,2.6893001,43,0.43000001,3207,32.07
1996,crawl,space,crawlspace,5,0,10,2,2,1,10,5,5,2,yes,79.09375,74.03125,81.15625,0,2,5,1,5,Positive,Neutral,Neutral,0.39635709,0.30814227,0.27022871,0.35563472,0.33927307,0.33831003,1.1145061,1.1682539,1.1715795,FALSE,FALSE,FALSE,1,1,1,ls,11.3,120900,2514872,1,0,1,0,1,0,1,1,1,1,1,1,0.03,,,1.1461,,,,983.67,852.88,0.77613598,0.68825001,0.83326697,77.7,5.1,,3.8,6.8499999,4.96,4.27,3.54,,3.7420001,3.0999999,2.437962177822700,2.7888999,3.5276,434,4.3400002,12654,126.54
